trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,nidaqTrigger.started,text_waiting_message.started,key_resp.started,nidaqTrigger.stopped,key_resp.keys,key_resp.rt,key_resp.duration,display_gratings.started,stim_grayScreen.started,stim_grating.started,display_gratings.stopped,Protocol ID,Subject ID,Session ID,Wait for Trigger,date,expName,psychopyVersion,frameRate,expStart,
105,0,105,0,528.1947714000707,,,,,,,,,528.1768839000724,528.1947714000707,531.176959500066,533.176480300026,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
106,0,106,0,533.1931147000287,,,,,,,,,533.1767476000823,533.1931147000287,536.1766202000435,538.1766409999691,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
107,0,107,0,538.1933220999781,,,,,,,,,538.1769396000309,538.1933220999781,541.1765793000814,543.1763111000182,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
108,0,108,0,543.1929551999783,,,,,,,,,543.1765583000379,543.1929551999783,546.1766204000451,548.1763432000298,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
109,0,109,0,548.1930538000306,,,,,,,,,548.1765956999734,548.1930538000306,551.1765082000056,553.1763868000126,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
110,0,110,0,553.1929235999705,,,,,,,,,553.1766466000117,553.1929235999705,556.1766040000366,558.1766199000413,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
111,0,111,0,558.1930199000053,,,,,,,,,558.177097100066,558.1930199000053,561.1767022999702,563.1763276000274,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
112,0,112,0,563.1929741000058,,,,,,,,,563.176636200049,563.1929741000058,566.1768076000735,568.1766527000582,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
113,0,113,0,568.1929888000013,,,,,,,,,568.177145200083,568.1929888000013,571.1764936000109,573.1762309999904,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
114,0,114,0,573.1929139000131,,,,,,,,,573.1764842000557,573.1929139000131,576.1764896999812,578.1764247000683,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
115,0,115,0,578.1931335000554,,,,,,,,,578.1767317000777,578.1931335000554,581.1767301000655,583.1763777000597,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
116,0,116,0,583.1929013000336,,,,,,,,,583.1766545000719,583.1929013000336,586.1764094000682,588.1762065000366,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
117,0,117,0,588.1928613000782,,,,,,,,,588.1764636000153,588.1928613000782,591.176421900047,593.1765012000687,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
118,0,118,0,593.1929938000394,,,,,,,,,593.1770049000625,593.1929938000394,596.176557400031,598.1761802000692,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
119,0,119,0,598.1928153000772,,,,,,,,,598.1764350000303,598.1928153000772,601.1763319000602,603.1761144000338,high,GS13,01,False,2024-08-08_18h33.31.007,Gratings_vis_devJG_v0.6,2024.1.5,None,2024-08-08 18h33.43.336796 -0400,
