2.6869 	EXP 	move_right: foreColor = 'black'
2.7039 	EXP 	move_right: foreColor = 'black'
2.7182 	EXP 	move_right: foreColor = 'black'
2.7352 	EXP 	move_right: foreColor = 'black'
2.7521 	EXP 	move_right: foreColor = 'white'
2.7684 	EXP 	move_right: foreColor = 'white'
2.7854 	EXP 	move_right: foreColor = 'white'
2.8015 	EXP 	move_right: foreColor = 'white'
2.8194 	EXP 	move_right: foreColor = 'white'
2.8351 	EXP 	move_right: foreColor = 'black'
2.8509 	EXP 	move_right: foreColor = 'black'
2.8679 	EXP 	move_right: foreColor = 'black'
2.8932 	EXP 	move_right: foreColor = 'black'
2.9030 	EXP 	move_right: foreColor = 'black'
2.9197 	EXP 	move_right: foreColor = 'white'
2.9352 	EXP 	move_right: foreColor = 'white'
2.9509 	EXP 	move_right: foreColor = 'white'
2.9686 	EXP 	move_right: foreColor = 'white'
2.9855 	EXP 	move_right: foreColor = 'white'
3.0016 	EXP 	move_right: foreColor = 'black'
3.0184 	EXP 	move_right: foreColor = 'black'
3.0345 	EXP 	move_right: foreColor = 'black'
3.0514 	EXP 	move_right: foreColor = 'black'
3.0684 	EXP 	move_right: foreColor = 'black'
3.0890 	EXP 	move_right: foreColor = 'white'
3.1022 	EXP 	move_right: foreColor = 'white'
3.1189 	EXP 	move_right: foreColor = 'white'
3.1346 	EXP 	move_right: foreColor = 'white'
3.1520 	EXP 	move_right: foreColor = 'white'
3.1682 	EXP 	move_right: foreColor = 'black'
3.1855 	EXP 	move_right: foreColor = 'black'
3.2025 	EXP 	move_right: foreColor = 'black'
3.2185 	EXP 	move_right: foreColor = 'black'
3.2351 	EXP 	move_right: foreColor = 'black'
3.2516 	EXP 	move_right: foreColor = 'white'
3.2678 	EXP 	move_right: foreColor = 'white'
3.2848 	EXP 	move_right: foreColor = 'white'
3.3013 	EXP 	move_right: foreColor = 'white'
3.3179 	EXP 	move_right: foreColor = 'white'
3.3345 	EXP 	move_right: foreColor = 'black'
3.3513 	EXP 	move_right: foreColor = 'black'
3.3676 	EXP 	move_right: foreColor = 'black'
3.3844 	EXP 	move_right: foreColor = 'black'
3.4017 	EXP 	move_right: foreColor = 'black'
3.4187 	EXP 	move_right: foreColor = 'white'
3.4349 	EXP 	move_right: foreColor = 'white'
3.4515 	EXP 	move_right: foreColor = 'white'
3.4685 	EXP 	move_right: foreColor = 'white'
3.4855 	EXP 	move_right: foreColor = 'white'
3.5012 	EXP 	move_right: foreColor = 'black'
3.5182 	EXP 	move_right: foreColor = 'black'
3.5351 	EXP 	move_right: foreColor = 'black'
3.5515 	EXP 	move_right: foreColor = 'black'
3.5693 	EXP 	move_right: foreColor = 'black'
3.5856 	EXP 	move_right: foreColor = 'white'
3.6014 	EXP 	move_right: foreColor = 'white'
3.6178 	EXP 	move_right: foreColor = 'white'
3.6353 	EXP 	move_right: foreColor = 'white'
3.6514 	EXP 	move_right: foreColor = 'white'
3.6682 	EXP 	move_right: foreColor = 'black'
3.6850 	EXP 	move_right: foreColor = 'black'
3.7018 	EXP 	move_right: foreColor = 'black'
3.7195 	EXP 	move_right: foreColor = 'black'
3.7346 	EXP 	move_right: foreColor = 'black'
3.7519 	EXP 	move_right: foreColor = 'white'
3.7680 	EXP 	move_right: foreColor = 'white'
